 "rsNr" , "dateApplicability" , "title" , "abrev" , "fileUrl" ,
 "730.03" , "2023-07-01" , "Ordonnance du 1<sup>er</sup> novembre 2017 sur l'encouragement de la production d'électricité issue d'énergies renouvelables (OEneR)" , "OEneR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2017/766/20230701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2017-766-20230701-fr-pdf-a.pdf" ,
 "730.05" , "2023-01-01" , "Ordonnance du 22 novembre 2006 sur les émoluments et les taxes de surveillance dans le domaine de l'énergie (Oémol-En)" , "Oémol-En" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/762/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-762-20230101-fr-pdf-a.pdf" ,
 "732.1" , "2023-09-01" , "Loi du 21 mars 2003 sur l'énergie nucléaire (LENu)" , "LENu" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2004/723/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2004-723-20230901-fr-pdf-a-1.pdf" ,
 "732.11" , "2022-01-01" , "Ordonnance du 10 décembre 2004 sur l'énergie nucléaire (OENu)" , "OENu" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2005/68/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2005-68-20220101-fr-pdf-a-1.pdf" ,
 "732.112.1" , "2008-05-01" , "Ordonnance du DETEC du 16 avril 2008 sur les hypothèses de risque et sur les mesures de sûreté pour les installations et les matières nucléaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/268/20080501/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-268-20080501-fr-pdf-a-1.pdf" ,
 "732.112.2" , "2019-02-01" , "Ordonnance du DETEC du 17 juin 2009 sur les hypothèses de risque et sur l'évaluation de la protection contre les défaillances dans les installations nucléaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/444/20190201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-444-20190201-fr-pdf-a.pdf" ,
 "732.114.5" , "2019-02-01" , "Ordonnance du DETEC du 16 avril 2008 sur la méthode et sur les standards de vérification des critères de la mise hors service provisoire d'une centrale nucléaire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/269/20190201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-269-20190201-fr-pdf-a.pdf" ,
 "732.12" , "2021-07-01" , "Ordonnance du 4 juin 2021 sur l'application de garanties (OAGa)" , "OAGa" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2021/359/20210701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2021-359-20210701-fr-pdf-a-3.pdf" ,
 "732.13" , "2009-01-01" , "Ordonnance du 9 juin 2006 sur les récipients et conduites classés pour la sécurité des installations nucléaires (ORCSN)" , "ORCSN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/376/20090101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-376-20090101-fr-pdf-a-1.pdf" ,
 "732.143.1" , "2023-09-01" , "Ordonnance du 9 juin 2006 sur les qualifications du personnel des installations nucléaires (OQPN)" , "OQPN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/377/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-377-20230901-fr-pdf-a.pdf" ,
 "732.143.2" , "2023-09-01" , "Ordonnance du 9 juin 2006 sur les équipes de surveillance des installations nucléaires (OESN)" , "OESN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/378/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-378-20230901-fr-pdf-a.pdf" ,
 "732.143.3" , "2011-04-01" , "Ordonnance du 9 juin 2006 sur les contrôles de sécurité relatifs aux personnes dans le domaine des installations nucléaires (OCSPN)" , "OCSPN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2006/379/20110401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2006-379-20110401-fr-pdf-a.pdf" ,
 "732.16" , "2014-01-01" , "Ordonnance du 12 novembre 2008 sur la Commission fédérale de sécurité nucléaire (OCSN)" , "OCSN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/793/20140101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-793-20140101-fr-pdf-a.pdf" ,
 "732.17" , "2022-01-01" , "Ordonnance du 7 décembre 2007 sur le fonds de désaffectation et sur le fonds de gestion des déchets radioactifs pour les installations nucléaires (Ordonnance sur le fonds de désaffectation et sur le fonds de gestion, OFDG)" , "OFDG" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/64/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-64-20220101-fr-pdf-a.pdf" ,
 "732.179" , "2022-01-01" , "Règlement du DETEC du 27 janvier 2016 sur l'organisation, les principes et les buts du placement des avoirs ainsi que sur le cadre des placements du fonds de désaffectation et du fonds de gestion des déchets radioactifs pour les installations nucléaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/81/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-81-20220101-fr-pdf-a.pdf" ,
 "732.2" , "2012-01-01" , "Loi du 22 juin 2007 sur l'Inspection fédérale de la sécurité nucléaire (LIFSN)" , "LIFSN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/775/20120101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-775-20120101-fr-pdf-a.pdf" ,
 "732.21" , "2011-11-01" , "Ordonnance du 12 novembre 2008 sur l'Inspection fédérale de la sécurité nucléaire (OIFSN)" , "OIFSN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/794/20111101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-794-20111101-fr-pdf-a.pdf" ,
 "732.221" , "2016-01-01" , "Règlement du personnel de l'Inspection fédérale de la sécurité nucléaire du 17 octobre 2008(Règlement du personnel de l'IFSN)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/795/20160101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-795-20160101-fr-pdf-a.pdf" ,
 "732.222" , "2009-01-01" , "Règlement du 9 septembre 2008 sur les émoluments de l'Inspection fédérale de la sécurité nucléaire (Règlement sur les émoluments IFSN)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/796/20090101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-796-20090101-fr-pdf-a-1.pdf" ,
 "732.33" , "2023-01-01" , "Ordonnance du 14 novembre 2018 sur la protection en cas d'urgence au voisinage des installations nucléaires (Ordonnance sur la protection d'urgence, OPU)" , "OPU" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2018/780/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2018-780-20230101-fr-pdf-a.pdf" ,
 "732.44" , "2022-01-01" , "Loi fédérale du 13 juin 2008 sur la responsabilité civile en matière nucléaire (LRCN)" , "LRCN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/43/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-43-20220101-fr-pdf-a-1.pdf" ,
 "732.441" , "2023-01-01" , "Ordonnance du 25 mars 2015 sur la responsabilité civile en matière nucléaire (ORCN)" , "ORCN" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2021/860/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2021-860-20230101-fr-pdf-a.pdf" ,
 "732.91" , "1978-10-01" , "Ordonnance du 23 août 1978 sur les conventions additionnelles à l'Accord de garantie conclu conformément au Traité de non-prolifération" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1978/1698_1698_1698/19781001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1978-1698_1698_1698-19781001-fr-pdf-a.pdf" ,
 "734.0" , "2023-09-01" , "Loi fédérale du 24 juin 1902 concernant les installations électriques à faible et à fort courant (Loi sur les installations électriques, LIE)" , "LIE" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/19/259_252_257/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-19-259_252_257-20230901-fr-pdf-a.pdf" ,
 "734.1" , "2016-04-20" , "Ordonnance du 30 mars 1994 sur les installations électriques à courant faible (Ordonnance sur le courant faible)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/1185_1185_1185/20160420/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-1185_1185_1185-20160420-fr-pdf-a.pdf" ,
 "734.2" , "2019-06-01" , "Ordonnance du 30 mars 1994 sur les installations électriques à courant fort (Ordonnance sur le courant fort)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/1199_1199_1199/20190601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-1199_1199_1199-20190601-fr-pdf-a.pdf" ,
 "734.24" , "2019-06-01" , "Ordonnance du 7 décembre 1992 sur l'Inspection fédérale des installations à courant fort (Ordonnance sur l'ESTI)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1992/2499_2499_2499/20190601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1992-2499_2499_2499-20190601-fr-pdf-a.pdf" ,
 "734.241" , "2014-01-01" , "Ordonnance du DETEC du 12 novembre 2013 sur le transfert de compétences en matière d'instruction dans le domaine des procédures pénales administratives à l'Inspection fédérale des installations à courant fort" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2013/743/20140101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2013-743-20140101-fr-pdf-a.pdf" ,
 "734.25" , "2023-01-01" , "Ordonnance du 2 février 2000 sur la procédure d'approbation des plans d'installations électriques (OPIE)" , "OPIE" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2000/123/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2000-123-20230101-fr-pdf-a.pdf" ,
 "734.26" , "2023-01-01" , "Ordonnance du 25 novembre 2015 sur les matériels électriques à basse tension (OMBT)" , "OMBT" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/17/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-17-20230101-fr-pdf-a.pdf" ,
 "734.27" , "2023-01-01" , "Ordonnance du 7 novembre 2001 sur les installations électriques à basse tension (Ordonnance sur les installations à basse tension, OIBT)" , "OIBT" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/22/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-22-20230101-fr-pdf-a.pdf" ,
 "734.272.3" , "2023-01-01" , "Ordonnance du DETEC du 30 avril 2018 sur les installations électriques à basse tension" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2018/288/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2018-288-20230101-fr-pdf-a.pdf" ,
 "734.31" , "2021-07-01" , "Ordonnance du 30 mars 1994 sur les lignes électriques (OLEI)" , "OLEl" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/1233_1233_1233/20210701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-1233_1233_1233-20210701-fr-pdf-a-1.pdf" ,
 "734.5" , "2022-01-01" , "Ordonnance du 25 novembre 2015 sur la compatibilité électromagnétique (OCEM)" , "OCEM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/18/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-18-20220101-fr-pdf-a-1.pdf" ,
 "734.6" , "2023-01-01" , "Ordonnance du 25 novembre 2015 sur les appareils et les systèmes de protection destinés à être utilisés en atmosphères explosibles (OSPEX)" , "OSPEX" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/19/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-19-20230101-fr-pdf-a.pdf" ,
 "734.7" , "2023-09-01" , "Loi du 23 mars 2007 sur l'approvisionnement en électricité (LApEl)" , "LApEl" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/418/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-418-20230901-fr-pdf-a-2.pdf" ,
 "734.71" , "2023-09-01" , "Ordonnance du 14 mars 2008 sur l'approvisionnement en électricité (OApEl)" , "OApEl" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/226/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-226-20230901-fr-pdf-a-1.pdf" ,
 "734.713.3" , "2019-06-01" , "Ordonnance du DETEC du 3 décembre 2008 sur les dérogations concernant l'accès au réseau et les coûts de réseau imputables au niveau du réseau de transport transfrontalier (Odac)" , "Odac" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/798/20190601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-798-20190601-fr-pdf-a.pdf" ,
 "734.722" , "2023-02-15" , "Ordonnance du 25 janvier 2023 sur l’instauration d’une réserve d’électricité pour l’hiver (Ordonnance sur une réserve d’hiver, OIRH)" , "OIRH" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2023/43/20230215/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2023-43-20230215-fr-pdf-a.pdf" ,
 "734.74" , "2012-01-01" , "Règlement interne du 12 septembre 2007 de la Commission de l'électricité" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/923/20120101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-923-20120101-fr-pdf-a.pdf" ,
 "734.91" , "2022-10-01" , "Loi fédérale du 30 septembre 2022 sur des aides financières subsidiaires destinées au sauvetage des entreprises du secteur de l’électricité d’importance systémique (LFiEl)" , "LFiEl" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/544/20221001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-544-20221001-fr-pdf-a.pdf" ,
 "740.1" , "2022-01-01" , "Loi fédérale du 19 décembre 2008 sur le transfert de la route au rail du transport lourd de marchandises à travers les Alpes (Loi sur le transfert du transport de marchandises, LTTM)" , "LTTM" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2009/727/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2009-727-20220101-fr-pdf-a.pdf" ,
 "741.01" , "2023-09-01" , "Loi fédérale du 19 décembre 1958 sur la circulation routière (LCR)" , "LCR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1959/679_705_685/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1959-679_705_685-20230901-fr-pdf-a-2.pdf" ,
 "741.013" , "2023-04-01" , "Ordonnance du 28 mars 2007 sur le contrôle de la circulation routière (OCCR)" , "OCCR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/296/20230401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-296-20230401-fr-pdf-a-1.pdf" ,
 "741.013.1" , "2022-01-01" , "Ordonnance de l'OFROU du 22 mai 2008 concernant l'ordonnance sur le contrôle de la circulation routière (OOCCR-OFROU)" , "OOCCR-OFROU" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2008/352/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2008-352-20220101-fr-pdf-a.pdf" ,
 "741.11" , "2023-07-15" , "Ordonnance du 13 novembre 1962 sur les règles de la circulation routière (OCR)" , "OCR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1962/1364_1409_1420/20230715/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1962-1364_1409_1420-20230715-fr-pdf-a-1.pdf" ,
 "741.13" , "2016-10-01" , "Ordonnance de l'Assemblée fédérale du 15 juin 2012 concernant les taux limites d'alcool admis en matière de circulation routière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/493/20161001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-493-20161001-fr-pdf-a.pdf" ,
 "741.21" , "2023-01-01" , "Ordonnance du 5 septembre 1979 sur la signalisation routière (OSR)" , "OSR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1979/1961_1961_1961/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1979-1961_1961_1961-20230101-fr-pdf-a-2.pdf" ,
 "741.213.3" , "2023-01-01" , "Ordonnance du DETEC du 28 septembre 2001 sur les zones 30 et les zones de rencontre" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/23/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-23-20230101-fr-pdf-a.pdf" ,
 "741.272" , "2020-02-18" , "Ordonnance du 18 décembre 1991 concernant les routes de grand transit" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1992/341_341_341/20200218/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1992-341_341_341-20200218-fr-pdf-a.pdf" ,
 "741.31" , "2022-01-01" , "Ordonnance du 20 novembre 1959 sur l'assurance des véhicules (OAV)" , "OAV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1959/1271_1321_1317/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1959-1271_1321_1317-20220101-fr-pdf-a.pdf" ,
 "741.41" , "2023-07-15" , "Ordonnance du 19 juin 1995 concernant les exigences techniques requises pour les véhicules routiers (OETV)" , "OETV" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1995/4425_4425_4425/20230715/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1995-4425_4425_4425-20230715-fr-pdf-a.pdf" ,
 "741.412" , "2019-02-01" , "Ordonnance du 19 juin 1995 concernant les exigences techniques requises pour les voitures automobiles de transport et leurs remorques (OETV 1)" , "OETV 1" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1995/4145_4145_4145/20190201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1995-4145_4145_4145-20190201-fr-pdf-a.pdf" ,
 "741.413" , "2019-02-01" , "Ordonnance du 16 novembre 2016 concernant les exigences techniques requises pour les tracteurs et leurs remorques (OETV 2)" , "OETV 2" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/821/20190201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-821-20190201-fr-pdf-a.pdf" ,
 "741.414" , "2017-01-15" , "Ordonnance du 16 novembre 2016 concernant la reconnaissance des réceptions UE et les exigences techniques requises pour les motocycles, quadricycles légers à moteur, quadricycles à moteur, tricycles à moteur ainsi que pour les cyclomoteurs (OETV 3)" , "OETV 3" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2016/822/20170115/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2016-822-20170115-fr-pdf-a.pdf" ,
 "741.435.4" , "1998-01-01" , "Ordonnance du 22 octobre 1986 sur les émissions de gaz d'échappement des cyclomoteurs (OEV 4) " , "OEV 4" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1986/1889_1889_1889/19980101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1986-1889_1889_1889-19980101-fr-pdf-a.pdf" ,
 "741.437" , "2023-01-01" , "Ordonnance du DETEC du 21 août 2002 relative à l'entretien et au contrôle subséquent des voitures automobiles en ce qui concerne les émissions de gaz d'échappement et de fumées" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/596/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-596-20230101-fr-pdf-a.pdf" ,
 "741.438" , "2022-01-01" , "Ordonnance du DETEC du 27 septembre 2019 concernant les feux bleus et les avertisseurs à deux sons alternés" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/576/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-576-20220101-fr-pdf-a.pdf" ,
 "741.51" , "2023-07-15" , "Ordonnance du 27 octobre 1976 réglant l'admission des personnes et des véhicules à la circulation routière (Ordonnance réglant l'admission à la circulation routière, OAC)" , "OAC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/2423_2423_2423/20230715/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-2423_2423_2423-20230715-fr-pdf-a-1.pdf" ,
 "741.511" , "2022-04-01" , "Ordonnance du 19 juin 1995 sur la réception par type des véhicules routiers (ORT)" , "ORT" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1995/3997_3997_3997/20220401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1995-3997_3997_3997-20220401-fr-pdf-a-7.pdf" ,
 "741.521" , "2022-07-01" , "Ordonnance du 15 juin 2007 réglant l'admission des conducteurs au transport de personnes et de marchandises par route (Ordonnance réglant l'admission des chauffeurs, OACP)" , "OACP" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/437/20220701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-437-20220701-fr-pdf-a-6.pdf" ,
 "741.522" , "2023-04-01" , "Ordonnance du 28 septembre 2007 sur l'admission des moniteurs de conduite et sur l'exercice de leur profession (Ordonnance sur les moniteurs de conduite, OMCo)" , "OMCo" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/704/20230401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-704-20230401-fr-pdf-a.pdf" ,
 "741.57" , "2023-09-01" , "Ordonnance du 30 novembre 2018 sur le système d'information relatif aux accidents de la route (OSAR)" , "OSAR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2018/782/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2018-782-20230901-fr-pdf-a.pdf" ,
 "741.58" , "2023-09-01" , "Ordonnance du 30 novembre 2018 sur le système d'information relatif à l'admission à la circulation (OSIAC)" , "OSIAC" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2018/783/20230901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2018-783-20230901-fr-pdf-a-1.pdf" ,
 "741.618" , "2008-01-01" , "Ordonnance du 6 octobre 1986 concernant l'exécution de l'Accord relatif aux services occasionnels internationaux de voyageurs par route effectués par autocars ou par autobus (ASOR)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1986/2226_2226_2226/20080101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1986-2226_2226_2226-20080101-fr-pdf-a-1.pdf" ,
 "741.621" , "2023-01-01" , "Ordonnance du 29 novembre 2002 relative au transport des marchandises dangereuses par route (SDR)" , "SDR" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/685/20230101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-685-20230101-fr-pdf-a-1.pdf" ,
 "741.622" , "2016-07-01" , "Ordonnance du 15 juin 2001 sur les conseillers à la sécurité pour le transport de marchandises dangereuses par route, par rail ou par voie navigable (Ordonnance sur les conseillers à la sécurité, OCS)" , "OCS" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2001/268/20160701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2001-268-20160701-fr-pdf-a-2.pdf" ,
 "741.631" , "2007-01-01" , "Ordonnance du 20 septembre 2002 concernant le trafic S (OTS)" , "OTS" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/475/20070101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-475-20070101-fr-pdf-a-1.pdf" ,
 "741.694.541" , "2007-01-01" , "Ordonnance du 30 juin 1993 réglant le contingentement du trafic triangulaire improprement dit des véhicules automobiles lourds destinés au transport de marchandises et immatriculés en Italie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1993/2067_2067_2067/20070101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1993-2067_2067_2067-20070101-fr-pdf-a.pdf" ,
 "741.71" , "2023-08-01" , "Loi fédérale du 19 mars 2010 concernant la redevance pour l'utilisation des routes nationales (Loi sur la vignette autoroutière, LVA)" , "LVA" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/577/20230801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-577-20230801-fr-pdf-a.pdf" ,
 "741.711" , "2023-08-01" , "Ordonnance du 16 juin 2023 concernant la redevance pour l’utilisation des routes nationales (Ordonnance sur la vignette autoroutière, OVA)" , "OVA" , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2023/338/20230801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2023-338-20230801-fr-pdf-a.pdf" ,
 "741.712" , "2022-01-01" , "Ordonnance du DFF du 30 octobre 2011 réglant l'indemnisation en relation avec la perception de la redevance pour l'utilisation des routes nationales" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2011/735/20220101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2011-735-20220101-fr-pdf-a.pdf" ,
 "741.81" , "2009-01-01" , "Loi fédérale du 25 juin 1976 sur une contribution financière à la prévention des accidents de la route (Loi sur une contribution à la prévention des accidents)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/2731_2731_2731/20090101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-2731_2731_2731-20090101-fr-pdf-a-2.pdf" ,
 "741.811" , "1996-01-01" , "Ordonnance du 13 décembre 1976 sur une contribution financière à la prévention des accidents de la route" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/2735_2735_2735/19960101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-2735_2735_2735-19960101-fr-pdf-a-1.pdf" ,
 "741.816" , "2007-01-01" , "Règlement du 5 décembre 1989 concernant l'utilisation des capitaux du Fonds de sécurité routière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1991/2204_2204_2204/20070101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1991-2204_2204_2204-20070101-fr-pdf-a.pdf" ,
 "741.817" , "2019-10-01" , "Règlement du 9 juin 2004 concernant l'organisation du Fonds de sécurité routière" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2004/709/20191001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2004-709-20191001-fr-pdf-a.pdf" ,
 "742.100" , "2009-09-01" , "Loi fédérale du 19 décembre 1986 concernant le projet RAIL 2000" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1988/364_364_364/20090901/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1988-364_364_364-20090901-fr-pdf-a.pdf" ,
